gene	organism	chromosome	start	end
Bra013655	Brassica rapa	A01	6895383	6897419	C
Bra001972	Brassica rapa	A07	2973066	2973762	C
Bra013657	Brassica rapa	A01	6905286	6907778	C
Bra013656	Brassica rapa	A01	6898190	6903894	C
Bra001977	Brassica rapa	A07	2895538	2898092	C
Bra013650	Brassica rapa	A01	6877239	6878183	C
Bra013653	Brassica rapa	A01	6888844	6890468	C
Bra013652	Brassica rapa	A01	6885692	6887113	C
Bra001979	Brassica rapa	A07	2891858	2893428	C
Bra001978	Brassica rapa	A07	2895415	2896216	C
Bra013659	Brassica rapa	A01	6916337	6918847	C
Bra013658	Brassica rapa	A01	6908289	6910886	C
Bra017765	Brassica rapa	A03	30366233	30367530	C
Bra017764	Brassica rapa	A03	30357511	30357879	C
Bra017767	Brassica rapa	A03	30381981	30386176	C
Bra017766	Brassica rapa	A03	30372137	30372819	C
Bra017761	Brassica rapa	A03	30348508	30349789	C
Bra017760	Brassica rapa	A03	30347202	30347717	C
Bra017763	Brassica rapa	A03	30355458	30357091	C
Bra017762	Brassica rapa	A03	30351713	30354515	C
Bra034793	Brassica rapa	A05	22151965	22154360	C
Bra034792	Brassica rapa	A05	22151095	22151541	C
Bra034791	Brassica rapa	A05	22146785	22147282	C
Bra034790	Brassica rapa	A05	22143925	22144618	C
Bra017769	Brassica rapa	A03	30392382	30394232	C
Bra017768	Brassica rapa	A03	30386951	30388159	C
Bra034795	Brassica rapa	A05	22157474	22169479	C
Bra034794	Brassica rapa	A05	22155329	22156753	C
Bra033073	Brassica rapa	A02	22552682	22553312	C
Bra033072	Brassica rapa	A02	22546586	22550922	C
Bra033071	Brassica rapa	A02	22544564	22545935	C
Bra033070	Brassica rapa	A02	22540102	22540955	C
Bra033077	Brassica rapa	A02	22567046	22567606	C
Bra033076	Brassica rapa	A02	22564171	22565755	C
Bra033075	Brassica rapa	A02	22560724	22562248	C
Bra033074	Brassica rapa	A02	22558349	22558996	C
Bra039017	Brassica rapa	A07	621387	622083	C
Bra039016	Brassica rapa	A07	625533	626509	C
Bra033079	Brassica rapa	A02	22576475	22576738	C
Bra033078	Brassica rapa	A02	22569147	22570075	C
Bra039013	Brassica rapa	A07	647884	648819	C
Bra039012	Brassica rapa	A07	649240	652607	C
Bra039011	Brassica rapa	A07	657219	658383	C
Bra039010	Brassica rapa	A07	658788	660629	C
Bra032302	Brassica rapa	A09	22772323	22773672	C
Bra032303	Brassica rapa	A09	22764629	22766447	C
Bra032300	Brassica rapa	A09	22796842	22797734	C
Bra032301	Brassica rapa	A09	22777115	22777435	C
Bra032306	Brassica rapa	A09	22732983	22734423	C
Bra032307	Brassica rapa	A09	22716205	22716595	C
Bra032304	Brassica rapa	A09	22745403	22747175	C
Bra032305	Brassica rapa	A09	22734736	22738191	C
Bra032308	Brassica rapa	A09	22714905	22715234	C
Bra032309	Brassica rapa	A09	22708966	22711080	C
Bra016384	Brassica rapa	A08	17405316	17405918	C
Bra016385	Brassica rapa	A08	17408455	17410120	C
Bra016386	Brassica rapa	A08	17411176	17413619	C
Bra016387	Brassica rapa	A08	17414363	17415663	C
Bra016380	Brassica rapa	A08	17375125	17376496	C
Bra016381	Brassica rapa	A08	17380179	17382393	C
Bra016382	Brassica rapa	A08	17390740	17392367	C
Bra016383	Brassica rapa	A08	17394786	17395978	C
Bra029029	Brassica rapa	A03	5964981	5966504	C
Bra029028	Brassica rapa	A03	5959751	5960945	C
Bra016388	Brassica rapa	A08	17422958	17427859	C
Bra016389	Brassica rapa	A08	17428261	17429847	C
Bra002402	Brassica rapa	A10	9886965	9887243	C
Bra002403	Brassica rapa	A10	9883207	9884719	C
Bra002400	Brassica rapa	A10	9899874	9900719	C
Bra002401	Brassica rapa	A10	9892005	9894796	C
Bra002406	Brassica rapa	A10	9871325	9873991	C
Bra002407	Brassica rapa	A10	9867725	9870386	C
Bra002404	Brassica rapa	A10	9878953	9880586	C
Bra002405	Brassica rapa	A10	9874404	9876482	C
Bra002408	Brassica rapa	A10	9862356	9863361	C
Bra002409	Brassica rapa	A10	9854097	9854657	C
Bra000318	Brassica rapa	A03	10549218	10551266	C
Bra000319	Brassica rapa	A03	10551855	10553822	C
Bra008165	Brassica rapa	A02	12548523	12552890	C
Bra008164	Brassica rapa	A02	12540777	12542195	C
Bra008163	Brassica rapa	A02	12536342	12538420	C
Bra008162	Brassica rapa	A02	12535032	12535512	C
Bra008161	Brassica rapa	A02	12519889	12521465	C
Bra008160	Brassica rapa	A02	12510471	12511942	C
Bra000310	Brassica rapa	A03	10496406	10497525	C
Bra000311	Brassica rapa	A03	10508139	10509454	C
Bra000312	Brassica rapa	A03	10518879	10520180	C
Bra000313	Brassica rapa	A03	10523219	10523659	C
Bra000314	Brassica rapa	A03	10525649	10526747	C
Bra000315	Brassica rapa	A03	10540762	10542219	C
Bra000316	Brassica rapa	A03	10542936	10543603	C
Bra000317	Brassica rapa	A03	10544261	10547748	C
Bra004808	Brassica rapa	A05	1909664	1911216	C
Bra004809	Brassica rapa	A05	1912514	1914621	C
Bra036961	Brassica rapa	Scaffold000123	470654	471004	C
Bra038658	Brassica rapa	A06	15043703	15045001	C
Bra038659	Brassica rapa	A06	15046452	15048053	C
Bra004800	Brassica rapa	A05	1874741	1876084	C
Bra004801	Brassica rapa	A05	1877612	1879360	C
Bra004802	Brassica rapa	A05	1881187	1889019	C
Bra004803	Brassica rapa	A05	1892847	1893176	C
Bra004804	Brassica rapa	A05	1894119	1896095	C
Bra004805	Brassica rapa	A05	1898162	1900945	C
Bra004806	Brassica rapa	A05	1902291	1903374	C
Bra004807	Brassica rapa	A05	1908181	1909470	C
Bra012518	Brassica rapa	A03	23886033	23887608	C
Bra040828	Brassica rapa	A05	16280630	16283161	C
Bra040829	Brassica rapa	A05	16283244	16283818	C
Bra019008	Brassica rapa	A06	785456	785674	C
Bra019009	Brassica rapa	A06	782912	783364	C
Bra019006	Brassica rapa	A06	789485	790015	C
Bra019007	Brassica rapa	A06	786396	788536	C
Bra019004	Brassica rapa	A06	806036	806395	C
Bra019005	Brassica rapa	A06	798986	799561	C
Bra019002	Brassica rapa	A06	812675	813825	C
Bra019003	Brassica rapa	A06	807840	811058	C
Bra019000	Brassica rapa	A06	817450	818385	C
Bra019001	Brassica rapa	A06	814701	817286	C
Bra033187	Brassica rapa	A02	17048503	17049069	C
Bra033186	Brassica rapa	A02	17045851	17047219	C
Bra016960	Brassica rapa	A04	17497723	17498631	C
Bra016961	Brassica rapa	A04	17491407	17496363	C
Bra016962	Brassica rapa	A04	17489717	17490811	C
Bra016963	Brassica rapa	A04	17482877	17484965	C
Bra016964	Brassica rapa	A04	17477392	17479741	C
Bra016965	Brassica rapa	A04	17476536	17476899	C
Bra016966	Brassica rapa	A04	17474335	17475810	C
Bra016967	Brassica rapa	A04	17469664	17472567	C
Bra016968	Brassica rapa	A04	17467428	17469219	C
Bra016969	Brassica rapa	A04	17454743	17456825	C
Bra039128	Brassica rapa	A05	25194470	25196007	C
Bra034870	Brassica rapa	A05	22552707	22553216	C
Bra039127	Brassica rapa	A05	25202104	25204199	C
Bra040630	Brassica rapa	A02	8903264	8903602	C
Bra039126	Brassica rapa	A05	25204633	25205541	C
Bra040637	Brassica rapa	Scaffold000229	3237	6042	C
Bra033189	Brassica rapa	A02	17090698	17093714	C
Bra040636	Brassica rapa	A10	11592696	11594622	C
Bra023704	Brassica rapa	A02	3631049	3632620	C
Bra023705	Brassica rapa	A02	3636458	3637937	C
Bra023706	Brassica rapa	A02	3644103	3644980	C
Bra023707	Brassica rapa	A02	3646194	3648209	C
Bra023700	Brassica rapa	A02	3572630	3574056	C
Bra023701	Brassica rapa	A02	3578595	3579590	C
Bra023702	Brassica rapa	A02	3602181	3604209	C
Bra023703	Brassica rapa	A02	3624661	3625878	C
Bra039123	Brassica rapa	A05	25215980	25220275	C
Bra034875	Brassica rapa	A08	5832723	5840982	C
Bra023708	Brassica rapa	A02	3648764	3650614	C
Bra023709	Brassica rapa	A02	3650840	3651460	C
Bra035828	Brassica rapa	A05	18146124	18146614	C
Bra035829	Brassica rapa	A05	18149365	18151614	C
Bra039121	Brassica rapa	A05	25225970	25226555	C
Bra039120	Brassica rapa	A05	25227826	25232197	C
Bra040639	Brassica rapa	Scaffold000229	9134	10397	C
Bra040638	Brassica rapa	Scaffold000229	7023	7862	C
Bra009696	Brassica rapa	A06	17225498	17228535	C
Bra009697	Brassica rapa	A06	17228708	17234000	C
Bra009694	Brassica rapa	A06	17209985	17211455	C
Bra009695	Brassica rapa	A06	17215121	17217302	C
Bra009692	Brassica rapa	A06	17205355	17206505	C
Bra009693	Brassica rapa	A06	17207801	17209428	C
Bra009690	Brassica rapa	A06	17197274	17198915	C
Bra009691	Brassica rapa	A06	17201774	17202781	C
Bra009698	Brassica rapa	A06	17235442	17237786	C
Bra009699	Brassica rapa	A06	17240790	17242290	C
Bra036553	Brassica rapa	A09	2846048	2846308	C
Bra036552	Brassica rapa	A09	2845944	2846597	C
Bra036551	Brassica rapa	A09	2851635	2853619	C
Bra036550	Brassica rapa	A09	2854962	2856984	C
Bra036557	Brassica rapa	A09	2815416	2816543	C
Bra036556	Brassica rapa	A09	2822166	2822690	C
Bra036555	Brassica rapa	A09	2824931	2826161	C
Bra036554	Brassica rapa	A09	2832582	2835154	C
Bra036559	Brassica rapa	A09	2809300	2809869	C
Bra036558	Brassica rapa	A09	2812949	2813419	C
Bra018351	Brassica rapa	A05	7700111	7703600	C
Bra018350	Brassica rapa	A05	7697124	7697917	C
Bra003469	Brassica rapa	A07	16640492	16643937	C
Bra018352	Brassica rapa	A05	7706398	7709666	C
Bra018355	Brassica rapa	A05	7733307	7735314	C
Bra018354	Brassica rapa	A05	7723793	7724971	C
Bra018357	Brassica rapa	A05	7745637	7747856	C
Bra018356	Brassica rapa	A05	7739433	7744245	C
Bra003463	Brassica rapa	A07	16602929	16603702	C
Bra018358	Brassica rapa	A05	7761334	7761507	C
Bra003461	Brassica rapa	A07	16591539	16593742	C
Bra003460	Brassica rapa	A07	16589582	16591132	C
Bra003467	Brassica rapa	A07	16627383	16632822	C
Bra003466	Brassica rapa	A07	16620398	16626762	C
Bra003465	Brassica rapa	A07	16617705	16619758	C
Bra003464	Brassica rapa	A07	16607548	16613040	C
Bra004118	Brassica rapa	A07	20218132	20221921	C
Bra004119	Brassica rapa	A07	20223785	20225858	C
Bra009348	Brassica rapa	A10	14188036	14189015	C
Bra009349	Brassica rapa	A10	14185925	14187472	C
Bra004112	Brassica rapa	A07	20183592	20184169	C
Bra004113	Brassica rapa	A07	20185751	20188757	C
Bra004110	Brassica rapa	A07	20177770	20179088	C
Bra004111	Brassica rapa	A07	20180071	20180914	C
Bra004116	Brassica rapa	A07	20202797	20206443	C
Bra004117	Brassica rapa	A07	20213069	20215397	C
Bra004114	Brassica rapa	A07	20191587	20198016	C
Bra004115	Brassica rapa	A07	20199266	20201742	C
Bra019910	Brassica rapa	A06	3767425	3768635	C
Bra019911	Brassica rapa	A06	3765758	3766765	C
Bra019912	Brassica rapa	A06	3748432	3750933	C
Bra019913	Brassica rapa	A06	3744155	3747186	C
Bra019914	Brassica rapa	A06	3741838	3743922	C
Bra019915	Brassica rapa	A06	3739855	3741006	C
Bra019916	Brassica rapa	A06	3738682	3739264	C
Bra019917	Brassica rapa	A06	3737606	3737806	C
Bra001199	Brassica rapa	A03	15288421	15289257	C
Bra001198	Brassica rapa	A03	15282004	15285163	C
Bra038458	Brassica rapa	A01	10896416	10897771	C
Bra027932	Brassica rapa	A09	10377364	10383266	C
Bra014526	Brassica rapa	A04	1228030	1229494	C
Bra014527	Brassica rapa	A04	1229851	1231876	C
Bra014524	Brassica rapa	A04	1222552	1225338	C
Bra014525	Brassica rapa	A04	1225731	1226381	C
Bra014522	Brassica rapa	A04	1214363	1216545	C
Bra014523	Brassica rapa	A04	1217538	1220448	C
Bra014520	Brassica rapa	A04	1189299	1191518	C
Bra014521	Brassica rapa	A04	1194268	1197393	C
Bra028860	Brassica rapa	A02	332705	338776	C
Bra028861	Brassica rapa	A02	328140	330882	C
Bra028862	Brassica rapa	A02	325477	327361	C
Bra028863	Brassica rapa	A02	320421	324893	C
Bra028864	Brassica rapa	A02	318647	319637	C
Bra028865	Brassica rapa	A02	316187	317514	C
Bra014528	Brassica rapa	A04	1239332	1241256	C
Bra014529	Brassica rapa	A04	1250650	1253526	C
Bra035475	Brassica rapa	A01	15718892	15719401	C
Bra027934	Brassica rapa	A09	10400122	10401769	C
Bra038452	Brassica rapa	A01	10910721	10915908	C
Bra035470	Brassica rapa	A01	15751076	15753302	C
Bra038453	Brassica rapa	A01	10907681	10909774	C
Bra038455	Brassica rapa	A01	10901819	10902169	C
Bra031022	Brassica rapa	A09	34641658	34642459	C
Bra031023	Brassica rapa	A09	34639029	34639593	C
Bra031020	Brassica rapa	A09	34663182	34663937	C
Bra031021	Brassica rapa	A09	34649179	34653162	C
Bra031026	Brassica rapa	A09	34631549	34632600	C
Bra031027	Brassica rapa	A09	34627191	34631051	C
Bra031024	Brassica rapa	A09	34636724	34637587	C
Bra031025	Brassica rapa	A09	34633641	34634192	C
Bra031028	Brassica rapa	A09	34621052	34625023	C
Bra031029	Brassica rapa	A09	34612613	34615608	C
Bra022893	Brassica rapa	A03	7628767	7630241	C
Bra022892	Brassica rapa	A03	7623459	7626615	C
Bra022891	Brassica rapa	A03	7621194	7623038	C
Bra022890	Brassica rapa	A03	7609017	7613094	C
Bra022897	Brassica rapa	A03	7647195	7648634	C
Bra022896	Brassica rapa	A03	7637744	7645631	C
Bra022895	Brassica rapa	A03	7634530	7635171	C
Bra022894	Brassica rapa	A03	7630781	7633147	C
Bra022899	Brassica rapa	A03	7652785	7657599	C
Bra022898	Brassica rapa	A03	7650181	7651235	C
Bra005447	Brassica rapa	A05	5538756	5540234	C
Bra005446	Brassica rapa	A05	5531912	5533372	C
Bra005445	Brassica rapa	A05	5520213	5522717	C
Bra005444	Brassica rapa	A05	5516463	5517308	C
Bra005443	Brassica rapa	A05	5505490	5508223	C
Bra005442	Brassica rapa	A05	5502359	5502595	C
Bra005441	Brassica rapa	A05	5494366	5496216	C
Bra005440	Brassica rapa	A05	5492525	5493697	C
Bra005449	Brassica rapa	A05	5543718	5544554	C
Bra005448	Brassica rapa	A05	5540807	5542571	C
Bra012398	Brassica rapa	A07	10223430	10224154	C
Bra028138	Brassica rapa	A04	6409436	6410113	C
Bra028139	Brassica rapa	A04	6411725	6412072	C
Bra005999	Brassica rapa	A03	1546052	1548040	C
Bra005998	Brassica rapa	A03	1543466	1544689	C
Bra005995	Brassica rapa	A03	1534982	1535506	C
Bra005994	Brassica rapa	A03	1527859	1532128	C
Bra005997	Brassica rapa	A03	1541016	1541396	C
Bra005996	Brassica rapa	A03	1535655	1538018	C
Bra005991	Brassica rapa	A03	1520215	1521869	C
Bra005990	Brassica rapa	A03	1515385	1519906	C
Bra005993	Brassica rapa	A03	1526761	1527156	C
Bra005992	Brassica rapa	A03	1522639	1525975	C
Bra007593	Brassica rapa	A09	31447972	31456281	C
Bra007592	Brassica rapa	A09	31444403	31445935	C
Bra007591	Brassica rapa	A09	31438343	31440040	C
Bra007590	Brassica rapa	A09	31434020	31435953	C
Bra007597	Brassica rapa	A09	31464760	31466217	C
Bra007596	Brassica rapa	A09	31462914	31464563	C
Bra007595	Brassica rapa	A09	31459969	31461496	C
Bra007594	Brassica rapa	A09	31456800	31459784	C
Bra007599	Brassica rapa	A09	31467933	31470206	C
Bra007598	Brassica rapa	A09	31466871	31467466	C
Bra030049	Brassica rapa	A07	9187099	9187500	C
Bra030048	Brassica rapa	A07	9190551	9191356	C
Bra030043	Brassica rapa	A07	9212880	9214656	C
Bra030042	Brassica rapa	A07	9216576	9217587	C
Bra030041	Brassica rapa	A07	9220802	9222177	C
Bra030040	Brassica rapa	A07	9222963	9224464	C
Bra030047	Brassica rapa	A07	9193104	9201852	C
Bra030046	Brassica rapa	A07	9203188	9204778	C
Bra030045	Brassica rapa	A07	9206376	9209351	C
Bra030044	Brassica rapa	A07	9211190	9212370	C
Bra008637	Brassica rapa	A10	11990051	11990676	C
Bra033538	Brassica rapa	A01	11067089	11070954	C
Bra033539	Brassica rapa	A01	11054948	11056343	C
Bra008636	Brassica rapa	A10	11985344	11985829	C
Bra033532	Brassica rapa	A01	11104608	11105107	C
Bra033533	Brassica rapa	A01	11101411	11102229	C
Bra033530	Brassica rapa	A01	11120467	11121718	C
Bra033531	Brassica rapa	A01	11106580	11113171	C
Bra033536	Brassica rapa	A01	11089642	11090895	C
Bra008635	Brassica rapa	A10	11981668	11984237	C
Bra033534	Brassica rapa	A01	11097188	11099976	C
Bra033535	Brassica rapa	A01	11094275	11096433	C
Bra008634	Brassica rapa	A10	11980317	11981204	C
Bra008633	Brassica rapa	A10	11977876	11979896	C
Bra008632	Brassica rapa	A10	11971030	11973756	C
Bra008631	Brassica rapa	A10	11966731	11969328	C
Bra008630	Brassica rapa	A10	11965682	11966233	C
Bra027137	Brassica rapa	A09	9155756	9156623	C
Bra010015	Brassica rapa	A06	19257820	19259652	C
Bra038986	Brassica rapa	Scaffold000157	252769	258224	C
Bra038987	Brassica rapa	Scaffold000157	261799	272957	C
Bra027136	Brassica rapa	A09	9150235	9150936	C
Bra038984	Brassica rapa	Scaffold000157	233848	238096	C
Bra038985	Brassica rapa	Scaffold000157	240188	242442	C
Bra038982	Brassica rapa	Scaffold000157	226334	226978	C
Bra038983	Brassica rapa	Scaffold000157	227759	228380	C
Bra037095	Brassica rapa	A05	9398518	9400440	C
Bra037094	Brassica rapa	A05	9393292	9394239	C
Bra037097	Brassica rapa	A05	9402811	9405697	C
Bra037096	Brassica rapa	A05	9400783	9401976	C
Bra037091	Brassica rapa	A05	9374723	9376623	C
Bra037090	Brassica rapa	A05	9363899	9365785	C
Bra037093	Brassica rapa	A05	9385215	9387083	C
Bra037092	Brassica rapa	A05	9382343	9384317	C
Bra038981	Brassica rapa	Scaffold000157	216770	223713	C
Bra037099	Brassica rapa	A05	9428599	9428841	C
Bra037098	Brassica rapa	A05	9409186	9411680	C
Bra026981	Brassica rapa	A09	36363077	36364437	C
Bra026980	Brassica rapa	A09	36344230	36346148	C
Bra026983	Brassica rapa	A09	36367065	36368159	C
Bra026982	Brassica rapa	A09	36365089	36366770	C
Bra026985	Brassica rapa	A09	36377394	36381097	C
Bra026984	Brassica rapa	A09	36368539	36373221	C
Bra026987	Brassica rapa	A09	36387665	36392102	C
Bra026986	Brassica rapa	A09	36382716	36384997	C
Bra026989	Brassica rapa	A09	36397277	36400321	C
Bra026988	Brassica rapa	A09	36392915	36394747	C
Bra003760	Brassica rapa	A07	18227048	18228067	C
Bra040918	Brassica rapa	Scaffold000311	18111	18458	C
Bra040919	Brassica rapa	Scaffold000311	19102	21906	C
Bra037329	Brassica rapa	A09	101873	104928	C
Bra037328	Brassica rapa	A09	93309	95498	C
Bra019178	Brassica rapa	A03	25877322	25880375	C
Bra037323	Brassica rapa	A09	77381	79375	C
Bra003761	Brassica rapa	A07	18233229	18236116	C
Bra037321	Brassica rapa	A09	68468	70038	C
Bra019179	Brassica rapa	A03	25874905	25875510	C
Bra037327	Brassica rapa	A09	89473	90961	C
Bra037326	Brassica rapa	A09	84556	87766	C
Bra037325	Brassica rapa	A09	82318	83760	C
Bra037324	Brassica rapa	A09	81622	82062	C
Bra019176	Brassica rapa	A03	25885374	25886726	C
Bra019177	Brassica rapa	A03	25883480	25884789	C
Bra040910	Brassica rapa	Scaffold000306	21869	23073	C
Bra040911	Brassica rapa	Scaffold000309	8427	9252	C
Bra040916	Brassica rapa	Scaffold000311	15045	15946	C
Bra040917	Brassica rapa	Scaffold000311	16534	17616	C
Bra027588	Brassica rapa	A09	12015737	12016576	C
Bra027589	Brassica rapa	A09	12033415	12040350	C
Bra040914	Brassica rapa	Scaffold000311	8376	11651	C
Bra027582	Brassica rapa	A09	11944366	11948298	C
Bra027583	Brassica rapa	A09	11953135	11953617	C
Bra027580	Brassica rapa	A09	11925209	11927726	C
Bra027581	Brassica rapa	A09	11935688	11941097	C
Bra027586	Brassica rapa	A09	11970754	11972479	C
Bra027587	Brassica rapa	A09	11974617	11975559	C
Bra027584	Brassica rapa	A09	11955578	11956558	C
Bra027585	Brassica rapa	A09	11958028	11962187	C
Bra010034	Brassica rapa	A06	19374326	19374821	C
Bra010035	Brassica rapa	A06	19378626	19379054	C
Bra010036	Brassica rapa	A06	19382480	19390436	C
Bra010037	Brassica rapa	A06	19391143	19391985	C
Bra010030	Brassica rapa	A06	19338028	19338483	C
Bra010031	Brassica rapa	A06	19339116	19342089	C
Bra010032	Brassica rapa	A06	19359805	19361854	C
Bra010033	Brassica rapa	A06	19372146	19373817	C
Bra010038	Brassica rapa	A06	19404580	19408678	C
Bra010039	Brassica rapa	A06	19409856	19411459	C
Bra025006	Brassica rapa	A06	23581486	23582099	C
Bra025980	Brassica rapa	A06	6361992	6363746	C
Bra025981	Brassica rapa	A06	6359215	6359619	C
Bra025982	Brassica rapa	A06	6351370	6355916	C
Bra025983	Brassica rapa	A06	6344454	6346071	C
Bra025984	Brassica rapa	A06	6340185	6343149	C
Bra025985	Brassica rapa	A06	6337711	6337938	C
Bra025986	Brassica rapa	A06	6334382	6336112	C
Bra025987	Brassica rapa	A06	6329287	6330550	C
Bra025988	Brassica rapa	A06	6324751	6328645	C
Bra025989	Brassica rapa	A06	6318865	6323444	C
Bra027630	Brassica rapa	A09	7701451	7703394	C
Bra027631	Brassica rapa	A09	7697280	7699837	C
Bra027632	Brassica rapa	A09	7686182	7686935	C
Bra027633	Brassica rapa	A09	7681843	7683196	C
Bra027634	Brassica rapa	A09	7680016	7681136	C
Bra027635	Brassica rapa	A09	7660425	7663974	C
Bra027636	Brassica rapa	A09	7656364	7657338	C
Bra027637	Brassica rapa	A09	7643320	7647215	C
Bra027638	Brassica rapa	A09	7641713	7642162	C
Bra027639	Brassica rapa	A09	7631822	7634739	C
Bra024587	Brassica rapa	A09	25439478	25440623	C
Bra024586	Brassica rapa	A09	25442404	25443401	C
Bra024585	Brassica rapa	A09	25462219	25464542	C
Bra024584	Brassica rapa	A09	25485366	25485542	C
Bra024583	Brassica rapa	A09	25492064	25493008	C
Bra024582	Brassica rapa	A09	25493772	25495769	C
Bra024581	Brassica rapa	A09	25501327	25501650	C
Bra024580	Brassica rapa	A09	25507106	25509591	C
Bra036052	Brassica rapa	A09	26493187	26493461	C
Bra036053	Brassica rapa	A09	26503604	26504877	C
Bra036050	Brassica rapa	A09	26456256	26456754	C
Bra036051	Brassica rapa	A09	26476704	26478039	C
Bra036056	Brassica rapa	A09	26518951	26520953	C
Bra036057	Brassica rapa	A09	26521735	26523886	C
Bra024589	Brassica rapa	A09	25433892	25436226	C
Bra024588	Brassica rapa	A09	25437433	25439233	C
Bra025676	Brassica rapa	A06	6903289	6906942	C
Bra025677	Brassica rapa	A06	6911641	6913152	C
Bra025674	Brassica rapa	A06	6894300	6895239	C
Bra025675	Brassica rapa	A06	6895485	6899410	C
Bra025672	Brassica rapa	A06	6881777	6884405	C
Bra025673	Brassica rapa	A06	6885563	6893168	C
Bra025670	Brassica rapa	A06	6862331	6864083	C
Bra025671	Brassica rapa	A06	6874714	6876533	C
