gene	organism	chromosome	start	end
Bo7g042370	Brassica oleracea	C7	15839164	15840037	C
Bo2g076910	Brassica oleracea	C2	21724884	21729023	C
Bo2g002710	Brassica oleracea	C2	493648	495000	C
Bo7g118110	Brassica oleracea	C7	47311236	47312621	C
Bo4g154870	Brassica oleracea	C4	42587268	42587942	C
Bo1g078710	Brassica oleracea	C1	23178239	23179477	C
Bo5g043700	Brassica oleracea	C5	14863449	14864202	C
Bo2g076830	Brassica oleracea	C2	21653124	21654617	C
Bo2g029170	Brassica oleracea	C2	8854622	8857429	C
Bo5g041390	Brassica oleracea	C5	13634299	13635126	C
Bo5g134770	Brassica oleracea	C5	41850221	41853529	C
Bo8g098700	Brassica oleracea	C8	33839776	33845987	C
Bo2g002630	Brassica oleracea	C2	469323	470181	C
Bo4g140510	Brassica oleracea	C4	37971647	37972573	C
Bo9g009840	Brassica oleracea	C9	2782473	2787377	C
Bo7g095570	Brassica oleracea	C7	36685414	36686463	C
Bo6g067090	Brassica oleracea	C6	18486580	18490167	C
Bo3g173500	Brassica oleracea	C3	60746142	60747080	C
Bo4g009340	Brassica oleracea	C4	1091068	1092901	C
Bo3g013110	Brassica oleracea	C3	4502416	4504251	C
Bo9g154700	Brassica oleracea	C9	46323577	46329447	C
Bo6g076980	Brassica oleracea	C6	22706906	22707721	C
Bo4g151150	Brassica oleracea	C4	41138792	41139659	C
Bo2g009870	Brassica oleracea	C2	2169873	2170292	C
Bo00576s140	Brassica oleracea	Scaffold00576	109808	109972	C
Bo9g130770	Brassica oleracea	C9	40268450	40268797	C
Bo3g009240	Brassica oleracea	C3	3114152	3117982	C
Bo1g056680	Brassica oleracea	C1	16553759	16554248	C
Bo9g098770	Brassica oleracea	C9	32420535	32422632	C
Bo4g197180	Brassica oleracea	C4	53236848	53238924	C
Bo8g066950	Brassica oleracea	C8	21569408	21569692	C
Bo3g017130	Brassica oleracea	C3	5569287	5571099	C
Bo3g018340	Brassica oleracea	C3	6124941	6128397	C
Bo5g009000	Brassica oleracea	C5	3207636	3210349	C
Bo4g115310	Brassica oleracea	C4	29177494	29182932	C
Bo3g086830	Brassica oleracea	C3	31983215	31984402	C
Bo1g107170	Brassica oleracea	C1	33066178	33066774	C
Bo4g058510	Brassica oleracea	C4	12967226	12968557	C
Bo6g067320	Brassica oleracea	C6	18721170	18722210	C
Bo9g135260	Brassica oleracea	C9	41507799	41508635	C
Bo9g175550	Brassica oleracea	C9	52057066	52057806	C
Bo7g033010	Brassica oleracea	C7	12830395	12835316	C
Bo1g088060	Brassica oleracea	C1	26346339	26347199	C
Bo4g151340	Brassica oleracea	C4	41308808	41311321	C
Bo4g122910	Brassica oleracea	C4	31796261	31796785	C
Bo3g011990	Brassica oleracea	C3	3951983	3953638	C
Bo6g103730	Brassica oleracea	C6	32497537	32499425	C
Bo01294s010	Brassica oleracea	Scaffold01294	2576	6036	C
Bo3g175980	Brassica oleracea	C3	61870069	61874044	C
Bo2g118040	Brassica oleracea	C2	36423602	36425224	C
Bo07087s010	Brassica oleracea	Scaffold07087	251	574	C
Bo5g121230	Brassica oleracea	C5	36804254	36804451	C
Bo2g134470	Brassica oleracea	C2	42208317	42210660	C
Bo4g084710	Brassica oleracea	C4	19842922	19843891	C
Bo9g126280	Brassica oleracea	C9	39710143	39711158	C
Bo4g092750	Brassica oleracea	C4	22751248	22754400	C
Bo2g104930	Brassica oleracea	C2	30885611	30887877	C
Bo3g010640	Brassica oleracea	C3	3750487	3753289	C
Bo01016s020	Brassica oleracea	Scaffold01016	22204	23345	C
Bo2g068350	Brassica oleracea	C2	20049720	20050306	C
Bo8g083300	Brassica oleracea	C8	28922158	28924019	C
Bo8g118030	Brassica oleracea	C8	41573148	41575066	C
Bo9g044230	Brassica oleracea	C9	14691858	14694288	C
Bo3g043070	Brassica oleracea	C3	18060057	18061681	C
Bo3g068520	Brassica oleracea	C3	27001327	27002458	C
Bo3g055690	Brassica oleracea	C3	22050637	22051508	C
Bo1g134930	Brassica oleracea	C1	38943528	38946434	C
Bo6g077580	Brassica oleracea	C6	23110629	23113601	C
Bo7g089000	Brassica oleracea	C7	34358963	34361107	C
Bo3g013590	Brassica oleracea	C3	4772227	4773462	C
Bo5g123560	Brassica oleracea	C5	37961768	37962906	C
Bo2g105040	Brassica oleracea	C2	31024037	31024694	C
Bo1g055080	Brassica oleracea	C1	16031168	16032767	C
Bo7g043420	Brassica oleracea	C7	15901832	15904028	C
Bo4g045310	Brassica oleracea	C4	10248965	10274958	C
Bo4g026310	Brassica oleracea	C4	4965032	4965250	C
Bo6g040030	Brassica oleracea	C6	10079674	10079970	C
Bo9g133670	Brassica oleracea	C9	41131278	41133321	C
Bo14801s010	Brassica oleracea	Scaffold14801	57	386	C
Bo4g078760	Brassica oleracea	C4	18174051	18175943	C
Bo5g102300	Brassica oleracea	C5	32608659	32609158	C
Bo3g007040	Brassica oleracea	C3	2490908	2493275	C
Bo9g061170	Brassica oleracea	C9	18420697	18422247	C
Bo4g012790	Brassica oleracea	C4	1419539	1422486	C
Bo6g103880	Brassica oleracea	C6	32610665	32611681	C
Bo4g186880	Brassica oleracea	C4	49728394	49728972	C
Bo5g010850	Brassica oleracea	C5	4152775	4157536	C
Bo8g015160	Brassica oleracea	C8	3096918	3097926	C
Bo8g050880	Brassica oleracea	C8	16895511	16896321	C
Bo6g075980	Brassica oleracea	C6	22001787	22003730	C
Bo6g124160	Brassica oleracea	C6	39483841	39485230	C
Bo3g127280	Brassica oleracea	C3	46230785	46234094	C
Bo9g176110	Brassica oleracea	C9	52355286	52356050	C
Bo5g101070	Brassica oleracea	C5	32402953	32404215	C
Bo6g077630	Brassica oleracea	C6	23150151	23156197	C
Bo1g136170	Brassica oleracea	C1	39151607	39153788	C
Bo3g004830	Brassica oleracea	C3	1836583	1838393	C
Bo7g005040	Brassica oleracea	C7	1091959	1092615	C
Bo9g102320	Brassica oleracea	C9	33067857	33070809	C
Bo5g002800	Brassica oleracea	C5	441422	442984	C
Bo3g003520	Brassica oleracea	C3	1233582	1234142	C
Bo6g081980	Brassica oleracea	C6	25651558	25653293	C
Bo3g138550	Brassica oleracea	C3	50313053	50314111	C
Bo13693s010	Brassica oleracea	Scaffold13693	68	460	C
Bo2g012420	Brassica oleracea	C2	3593292	3594238	C
Bo6g074580	Brassica oleracea	C6	21668725	21669188	C
Bo8g066650	Brassica oleracea	C8	21418669	21422347	C
Bo00915s040	Brassica oleracea	Scaffold00915	43978	47238	C
Bo9g076300	Brassica oleracea	C9	23084010	23089022	C
Bo3g041900	Brassica oleracea	C3	16997937	16999369	C
Bo1g136180	Brassica oleracea	C1	39171539	39172516	C
Bo3g179770	Brassica oleracea	C3	62570590	62578556	C
Bo2g157380	Brassica oleracea	C2	49162879	49164345	C
Bo2g008830	Brassica oleracea	C2	1695302	1696669	C
Bo8g065790	Brassica oleracea	C8	20900778	20902803	C
Bo5g139690	Brassica oleracea	C5	43467261	43468619	C
Bo5g098070	Brassica oleracea	C5	31335874	31341615	C
Bo9g021990	Brassica oleracea	C9	6714013	6714449	C
Bo6g070000	Brassica oleracea	C6	20302482	20302721	C
Bo2g062920	Brassica oleracea	C2	18566332	18567879	C
Bo9g072740	Brassica oleracea	C9	21785022	21786785	C
Bo5g086890	Brassica oleracea	C5	28413271	28422749	C
Bo1g039040	Brassica oleracea	C1	11739022	11743011	C
Bo6g114500	Brassica oleracea	C6	35898360	35899976	C
Bo8g092700	Brassica oleracea	C8	31667813	31669171	C
Bo6g035840	Brassica oleracea	C6	8884712	8887278	C
Bo8g081230	Brassica oleracea	C8	27584494	27587257	C
Bo8g097550	Brassica oleracea	C8	33277863	33280524	C
Bo5g137330	Brassica oleracea	C5	42766374	42766904	C
Bo2g030290	Brassica oleracea	C2	9037559	9037816	C
Bo9g059410	Brassica oleracea	C9	17776369	17779292	C
Bo7g040990	Brassica oleracea	C7	15366605	15367371	C
Bo4g093000	Brassica oleracea	C4	23137938	23138287	C
Bo5g005630	Brassica oleracea	C5	1891487	1892678	C
Bo4g078360	Brassica oleracea	C4	17469679	17470971	C
Bo8g027160	Brassica oleracea	C8	7778384	7779145	C
Bo8g101930	Brassica oleracea	C8	35869570	35869884	C
Bo7g045540	Brassica oleracea	C7	17024575	17026779	C
Bo3g018200	Brassica oleracea	C3	6055001	6055222	C
Bo00689s010	Brassica oleracea	Scaffold00689	6106	7380	C
Bo3g079970	Brassica oleracea	C3	29503307	29503492	C
Bo00579s160	Brassica oleracea	Scaffold00579	140900	142035	C
Bo23061s010	Brassica oleracea	Scaffold23061	2	295	C
Bo5g117360	Brassica oleracea	C5	36085055	36088180	C
Bo8g095950	Brassica oleracea	C8	32884342	32886346	C
Bo7g031300	Brassica oleracea	C7	11944988	11950684	C
Bo6g121530	Brassica oleracea	C6	38593725	38594847	C
Bo6g125690	Brassica oleracea	C6	39743660	39744373	C
Bo9g021660	Brassica oleracea	C9	6469000	6469715	C
Bo7g059460	Brassica oleracea	C7	21660512	21661294	C
Bo3g073050	Brassica oleracea	C3	28120934	28121974	C
Bo8g114830	Brassica oleracea	C8	40475170	40476433	C
Bo2g009120	Brassica oleracea	C2	1796358	1798867	C
Bo2g137350	Brassica oleracea	C2	44192741	44193168	C
Bo5g007670	Brassica oleracea	C5	2477285	2478912	C
Bo9g024010	Brassica oleracea	C9	7542904	7544193	C
Bo4g025150	Brassica oleracea	C4	4183193	4184046	C
Bo05603s010	Brassica oleracea	Scaffold05603	307	609	C
Bo3g173810	Brassica oleracea	C3	61002957	61004599	C
Bo7g030650	Brassica oleracea	C7	10978747	10980536	C
Bo9g171660	Brassica oleracea	C9	50625274	50629706	C
Bo7g107400	Brassica oleracea	C7	41986194	41989019	C
Bo1g006460	Brassica oleracea	C1	1952036	1952383	C
Bo8g030890	Brassica oleracea	C8	10122742	10124064	C
Bo5g062540	Brassica oleracea	C5	19571686	19572711	C
Bo4g183060	Brassica oleracea	C4	48528944	48530130	C
Bo2g100740	Brassica oleracea	C2	29102400	29105089	C
Bo7g110260	Brassica oleracea	C7	43668710	43670533	C
Bo9g172310	Brassica oleracea	C9	50977033	50979807	C
Bo3g090240	Brassica oleracea	C3	32995029	32997247	C
Bo1g007730	Brassica oleracea	C1	2651091	2651288	C
Bo7g101120	Brassica oleracea	C7	39388136	39389871	C
Bo00285s630	Brassica oleracea	Scaffold00285	513121	515789	C
Bo7g067610	Brassica oleracea	C7	26586433	26586971	C
Bo5g021860	Brassica oleracea	C5	7876965	7879469	C
Bo6g087110	Brassica oleracea	C6	27443433	27444124	C
Bo6g043710	Brassica oleracea	C6	10882462	10883893	C
Bo3g032900	Brassica oleracea	C3	12660692	12661250	C
Bo4g136040	Brassica oleracea	C4	35078483	35080548	C
Bo5g077650	Brassica oleracea	C5	25502055	25504364	C
Bo07907s010	Brassica oleracea	Scaffold07907	468	620	C
Bo4g078580	Brassica oleracea	C4	17929995	17932253	C
Bo3g007520	Brassica oleracea	C3	2748604	2751603	C
Bo1g034440	Brassica oleracea	C1	10529542	10532104	C
Bo7g105800	Brassica oleracea	C7	40900248	40901374	C
Bo1g024270	Brassica oleracea	C1	8921617	8922754	C
Bo9g154110	Brassica oleracea	C9	45875503	45876756	C
Bo3g002730	Brassica oleracea	C3	827854	828850	C
Bo4g098780	Brassica oleracea	C4	24807703	24809414	C
Bo8g077780	Brassica oleracea	C8	25756554	25758363	C
Bo8g093070	Brassica oleracea	C8	31882454	31883597	C
Bo8g063790	Brassica oleracea	C8	20292263	20294346	C
Bo9g008920	Brassica oleracea	C9	2296985	2298332	C
Bo4g076630	Brassica oleracea	C4	16300778	16306533	C
Bo1g145040	Brassica oleracea	C1	41432594	41434224	C
Bo00641s020	Brassica oleracea	Scaffold00641	30677	32160	C
Bo9g132990	Brassica oleracea	C9	40505840	40507848	C
Bo4g134570	Brassica oleracea	C4	34534730	34536037	C
Bo6g018330	Brassica oleracea	C6	3817806	3819338	C
Bo9g097300	Brassica oleracea	C9	31499676	31500680	C
Bo6g009290	Brassica oleracea	C6	1693735	1694565	C
Bo3g001270	Brassica oleracea	C3	128918	130109	C
Bo1g063720	Brassica oleracea	C1	18942559	18943827	C
Bo01293s030	Brassica oleracea	Scaffold01293	13501	15009	C
Bo9g154410	Brassica oleracea	C9	46107802	46108551	C
Bo3g176040	Brassica oleracea	C3	61923156	61925103	C
Bo5g131990	Brassica oleracea	C5	40778623	40779621	C
Bo5g007090	Brassica oleracea	C5	2199141	2201004	C
Bo1g105140	Brassica oleracea	C1	32005543	32008026	C
Bo2g032880	Brassica oleracea	C2	9662873	9663631	C
Bo8g067230	Brassica oleracea	C8	21753167	21753328	C
Bo3g162330	Brassica oleracea	C3	57224737	57225272	C
Bo4g136590	Brassica oleracea	C4	35516837	35517912	C
Bo5g141940	Brassica oleracea	C5	44113117	44116632	C
Bo3g103350	Brassica oleracea	C3	37016030	37016968	C
Bo4g044080	Brassica oleracea	C4	10055265	10055684	C
Bo01209s020	Brassica oleracea	Scaffold01209	8291	8606	C
Bo2g166220	Brassica oleracea	C2	52056802	52061179	C
Bo00886s030	Brassica oleracea	Scaffold00886	52615	53331	C
Bo25707s010	Brassica oleracea	Scaffold25707	84	233	C
Bo8g094390	Brassica oleracea	C8	32063331	32063720	C
Bo9g183300	Brassica oleracea	C9	54139475	54141676	C
Bo5g023640	Brassica oleracea	C5	8372886	8374971	C
Bo5g133170	Brassica oleracea	C5	41527967	41530018	C
Bo3g113350	Brassica oleracea	C3	40179480	40180904	C
Bo8g052900	Brassica oleracea	C8	17543621	17544744	C
Bo5g140090	Brassica oleracea	C5	43656113	43656229	C
Bo4g024200	Brassica oleracea	C4	3623028	3624978	C
Bo5g141540	Brassica oleracea	C5	43871809	43876288	C
Bo6g123970	Brassica oleracea	C6	39416187	39419974	C
Bo7g060170	Brassica oleracea	C7	22393724	22394446	C
Bo8g112290	Brassica oleracea	C8	39740707	39744609	C
Bo8g095040	Brassica oleracea	C8	32380919	32382067	C
Bo2g114010	Brassica oleracea	C2	34571360	34572779	C
Bo5g143540	Brassica oleracea	C5	44547702	44548519	C
Bo2g095510	Brassica oleracea	C2	26844045	26847377	C
Bo6g108830	Brassica oleracea	C6	34049610	34050606	C
Bo8g115010	Brassica oleracea	C8	40558618	40559322	C
Bo1g108670	Brassica oleracea	C1	33638551	33639878	C
Bo1g063990	Brassica oleracea	C1	19377135	19379136	C
Bo4g188630	Brassica oleracea	C4	50748594	50749544	C
Bo4g184590	Brassica oleracea	C4	48856178	48858637	C
Bo3g102890	Brassica oleracea	C3	36674292	36674774	C
Bo6g081610	Brassica oleracea	C6	25363625	25364974	C
Bo6g086640	Brassica oleracea	C6	27061488	27063963	C
Bo8g054430	Brassica oleracea	C8	18025384	18027981	C
Bo8g090670	Brassica oleracea	C8	30472760	30473618	C
Bo6g122370	Brassica oleracea	C6	39072511	39074261	C
Bo1g033140	Brassica oleracea	C1	10316642	10317585	C
Bo3g127700	Brassica oleracea	C3	46857744	46858217	C
Bo7g065060	Brassica oleracea	C7	24683974	24687029	C
Bo5g038560	Brassica oleracea	C5	12063260	12064208	C
Bo4g148300	Brassica oleracea	C4	40223282	40225343	C
Bo4g195450	Brassica oleracea	C4	52895436	52896328	C
Bo9g029530	Brassica oleracea	C9	10440210	10442196	C
Bo01075s010	Brassica oleracea	Scaffold01075	1731	4669	C
Bo3g003060	Brassica oleracea	C3	999406	1003623	C
Bo7g075210	Brassica oleracea	C7	28067202	28067571	C
Bo2g044540	Brassica oleracea	C2	12010083	12010724	C
Bo5g009940	Brassica oleracea	C5	3696017	3698282	C
Bo9g022500	Brassica oleracea	C9	7058782	7069049	C
Bo6g118450	Brassica oleracea	C6	36937987	36938940	C
Bo7g010140	Brassica oleracea	C7	3472841	3473600	C
Bo3g005380	Brassica oleracea	C3	2085925	2088854	C
Bo8g077720	Brassica oleracea	C8	25693646	25694212	C
Bo3g103090	Brassica oleracea	C3	36794803	36795964	C
Bo3g036110	Brassica oleracea	C3	14161814	14162074	C
Bo10868s010	Brassica oleracea	Scaffold10868	34	399	C
Bo7g065220	Brassica oleracea	C7	24835269	24838198	C
Bo8g062460	Brassica oleracea	C8	20104877	20105806	C
Bo7g105110	Brassica oleracea	C7	40479045	40479972	C
Bo2g052570	Brassica oleracea	C2	14919676	14919885	C
Bo4g137880	Brassica oleracea	C4	36715949	36717703	C
Bo7g077500	Brassica oleracea	C7	29144273	29145977	C
Bo9g146940	Brassica oleracea	C9	43633030	43637023	C
Bo00452s060	Brassica oleracea	Scaffold00452	81505	85308	C
Bo8g050110	Brassica oleracea	C8	16433840	16436973	C
Bo8g067490	Brassica oleracea	C8	21869166	21872085	C
Bo3g107620	Brassica oleracea	C3	38093576	38095054	C
Bo3g101270	Brassica oleracea	C3	36283126	36285032	C
Bo9g176940	Brassica oleracea	C9	52748411	52750970	C
Bo1g103660	Brassica oleracea	C1	31607560	31608596	C
Bo9g064200	Brassica oleracea	C9	19351974	19353350	C
Bo02219s010	Brassica oleracea	Scaffold02219	585	1878	C
Bo3g144030	Brassica oleracea	C3	52133494	52135205	C
Bo7g099090	Brassica oleracea	C7	38853544	38854601	C
Bo8g066540	Brassica oleracea	C8	21364120	21367616	C
Bo3g004380	Brassica oleracea	C3	1619759	1620495	C
Bo3g134650	Brassica oleracea	C3	49530527	49533233	C
Bo6g076510	Brassica oleracea	C6	22405383	22405692	C
Bo5g082400	Brassica oleracea	C5	26633295	26633776	C
Bo4g134680	Brassica oleracea	C4	34630901	34632497	C
Bo3g170800	Brassica oleracea	C3	60193132	60195474	C
Bo3g005030	Brassica oleracea	C3	1917785	1923743	C
Bo4g194410	Brassica oleracea	C4	52363799	52364254	C
Bo8g065890	Brassica oleracea	C8	20944179	20946521	C
Bo7g022800	Brassica oleracea	C7	8193861	8194346	C
Bo1g022360	Brassica oleracea	C1	8332234	8333537	C
Bo2g115080	Brassica oleracea	C2	34718303	34720241	C
Bo4g045510	Brassica oleracea	C4	10483678	10484157	C
Bo5g098810	Brassica oleracea	C5	32109864	32110238	C
Bo8g108610	Brassica oleracea	C8	38764552	38767299	C
Bo2g068270	Brassica oleracea	C2	19950425	19950670	C
Bo4g041200	Brassica oleracea	C4	9322299	9324961	C
Bo1g097870	Brassica oleracea	C1	28380365	28381511	C
Bo6g080560	Brassica oleracea	C6	24578587	24581063	C
Bo1g128370	Brassica oleracea	C1	37686845	37687145	C
Bo1g147350	Brassica oleracea	C1	41631566	41632857	C
Bo3g179790	Brassica oleracea	C3	62584160	62586275	C
Bo9g111270	Brassica oleracea	C9	35979823	35982532	C
Bo6g110620	Brassica oleracea	C6	34656751	34658685	C
Bo5g147040	Brassica oleracea	C5	45508916	45509167	C
Bo9g147010	Brassica oleracea	C9	43711989	43714767	C
Bo6g097090	Brassica oleracea	C6	30523422	30524687	C
Bo00787s020	Brassica oleracea	Scaffold00787	16899	17063	C
Bo9g004220	Brassica oleracea	C9	743966	745333	C
Bo8g117510	Brassica oleracea	C8	41311895	41313709	C
Bo1g134540	Brassica oleracea	C1	38647212	38651549	C
Bo6g094210	Brassica oleracea	C6	28886363	28886920	C
Bo8g112740	Brassica oleracea	C8	39996930	39998361	C
Bo2g108910	Brassica oleracea	C2	32404150	32405304	C
Bo7g056440	Brassica oleracea	C7	20766786	20767292	C
Bo9g119050	Brassica oleracea	C9	37772444	37773581	C
Bo3g068260	Brassica oleracea	C3	26746090	26748156	C
Bo00673s180	Brassica oleracea	Scaffold00673	70954	72102	C
Bo2g066880	Brassica oleracea	C2	19591297	19594109	C
Bo5g127650	Brassica oleracea	C5	39676926	39678110	C
Bo3g024920	Brassica oleracea	C3	9386709	9387338	C
Bo3g086870	Brassica oleracea	C3	32026530	32033102	C
Bo1g017180	Brassica oleracea	C1	5858302	5858992	C
Bo9g069490	Brassica oleracea	C9	20637582	20638617	C
Bo2g006590	Brassica oleracea	C2	953422	954810	C
Bo6g088020	Brassica oleracea	C6	27983394	27984811	C
Bo7g025400	Brassica oleracea	C7	9029920	9030404	C
Bo9g156220	Brassica oleracea	C9	46724719	46726066	C
Bo7g072570	Brassica oleracea	C7	27411888	27414050	C
Bo4g144140	Brassica oleracea	C4	39301938	39302679	C
Bo1g016850	Brassica oleracea	C1	5640425	5641221	C
Bo6g069670	Brassica oleracea	C6	19999130	19999453	C
Bo6g044050	Brassica oleracea	C6	11642656	11645328	C
Bo6g120610	Brassica oleracea	C6	38044452	38047187	C
Bo7g097720	Brassica oleracea	C7	38066922	38067302	C
Bo5g067060	Brassica oleracea	C5	21318741	21321197	C
Bo4g065850	Brassica oleracea	C4	14233086	14236234	C
Bo7g115340	Brassica oleracea	C7	45936270	45939187	C
Bo1g157430	Brassica oleracea	C1	43403777	43406473	C
Bo4g140650	Brassica oleracea	C4	38084907	38086037	C
Bo1g122960	Brassica oleracea	C1	36517433	36519388	C
Bo1g150420	Brassica oleracea	C1	42276836	42278326	C
Bo7g096450	Brassica oleracea	C7	37230270	37231545	C
Bo4g173390	Brassica oleracea	C4	46034988	46036533	C
Bo6g092680	Brassica oleracea	C6	28530901	28532702	C
Bo1g017450	Brassica oleracea	C1	6047130	6050144	C
Bo1g151770	Brassica oleracea	C1	42460974	42461800	C
Bo00579s250	Brassica oleracea	Scaffold00579	203795	204471	C
Bo5g069510	Brassica oleracea	C5	22030918	22031780	C
Bo4g173650	Brassica oleracea	C4	46282027	46287682	C
Bo8g070180	Brassica oleracea	C8	22913725	22915900	C
Bo7g073880	Brassica oleracea	C7	27709452	27710894	C
Bo5g025710	Brassica oleracea	C5	8951879	8952265	C
Bo1g057040	Brassica oleracea	C1	16925899	16927342	C
Bo2g006620	Brassica oleracea	C2	969877	971517	C
Bo6g119460	Brassica oleracea	C6	37407491	37407933	C
Bo00796s040	Brassica oleracea	Scaffold00796	44255	45203	C
Bo3g036900	Brassica oleracea	C3	14743204	14744313	C
Bo7g116190	Brassica oleracea	C7	46370070	46371982	C
Bo9g098990	Brassica oleracea	C9	32696648	32697273	C
Bo8g094800	Brassica oleracea	C8	32282764	32283760	C
Bo9g152100	Brassica oleracea	C9	45359796	45362705	C
Bo8g068320	Brassica oleracea	C8	22345149	22346113	C
Bo1g094370	Brassica oleracea	C1	27845735	27848477	C
Bo1g016580	Brassica oleracea	C1	5400865	5401089	C
Bo3g100630	Brassica oleracea	C3	35840902	35843098	C
Bo8g096090	Brassica oleracea	C8	32968885	32970102	C
Bo5g104900	Brassica oleracea	C5	33324546	33325714	C
Bo8g030290	Brassica oleracea	C8	9360164	9361031	C
Bo00948s050	Brassica oleracea	Scaffold00948	36269	37402	C
Bo2g147670	Brassica oleracea	C2	46220758	46222150	C
Bo5g048450	Brassica oleracea	C5	15571773	15573261	C
Bo8g064850	Brassica oleracea	C8	20354022	20355487	C
Bo4g105020	Brassica oleracea	C4	26255111	26256814	C
Bo9g013890	Brassica oleracea	C9	4050744	4051616	C
Bo6g068070	Brassica oleracea	C6	19370706	19371986	C
Bo9g120750	Brassica oleracea	C9	38417058	38420108	C
Bo6g116300	Brassica oleracea	C6	36328573	36329043	C
Bo3g093590	Brassica oleracea	C3	34152059	34152435	C
Bo4g161490	Brassica oleracea	C4	43815575	43821467	C
Bo4g034670	Brassica oleracea	C4	7448777	7449368	C
Bo12056s010	Brassica oleracea	Scaffold12056	98	325	C
Bo4g133330	Brassica oleracea	C4	34287186	34288681	C
Bo2g001010	Brassica oleracea	C2	64443	65828	C
Bo2g116320	Brassica oleracea	C2	35270121	35270402	C
Bo5g117350	Brassica oleracea	C5	36071334	36075281	C
Bo7g069880	Brassica oleracea	C7	26770755	26771558	C
Bo8g104610	Brassica oleracea	C8	36698073	36698892	C
Bo2g048100	Brassica oleracea	C2	13576679	13576849	C
Bo3g185490	Brassica oleracea	C3	64787306	64789603	C
Bo4g030740	Brassica oleracea	C4	6809679	6810008	C
Bo1g091820	Brassica oleracea	C1	27286964	27289128	C
Bo6g050900	Brassica oleracea	C6	13979820	13980023	C
Bo18803s010	Brassica oleracea	Scaffold18803	42	356	C
Bo2g050550	Brassica oleracea	C2	14155449	14159974	C
Bo4g021640	Brassica oleracea	C4	3177147	3178231	C
Bo2g126940	Brassica oleracea	C2	38988471	38990271	C
Bo7g067480	Brassica oleracea	C7	26435543	26437123	C
